year;site_no;trial;site;irrigation;plot;rep;date;dps;soil_moisture_30;soil_moisture_60;soil_moisture_90;PAW_30;PAW_60;PAW_90;root_yield;root_dry_matter;leaf_yield;leaf_dry_matter;LAI;n;sugar;K;Na;amino_N;soluble_Nt;NO3;betaine;invert_sugar;marc
2001;5;5_4;Wörbzig;yes;86808;1;17/10/2001;186;17.3;13.94;10.67;22.47;19.25;11.5;76.35;22.17;61.47;11.09;4.4;81;16.77;40.75;6.9;15.54;50.4;5.84;13.37;5.59;3.68
2001;5;5_4;Wörbzig;yes;86820;2;17/10/2001;186;17.71;15.29;13.73;24.07;25.29;25.3;67.6;22.72;50.8;12.63;4.38;77;16.97;35.15;8.75;12.7;39.34;5.69;13.63;5.36;3.94
2001;5;5_4;Wörbzig;yes;86822;3;17/10/2001;186;18.27;19.15;14;26.24;42.69;26.52;74.25;22.44;54.41;12.94;4.51;82;17.03;36.85;7.85;10.98;40.1;4.36;10.93;5.22;3.89
2001;5;5_4;Wörbzig;yes;86835;4;17/10/2001;186;18.41;18.95;15.87;26.78;41.76;34.89;64.2;22.44;53.49;12.72;4.25;84;16.89;37.25;8.5;11.91;40.84;4.43;13.93;5.37;4.05
2001;5;5_4;Wörbzig;yes;86809;1;30/10/2001;199;23.06;18.89;17.73;44.94;41.5;43.29;78;22.2;48;13.6;3.09;85;16.87;40.2;7.25;16.02;54.05;5.25;14.73;5.69;3.86
2001;5;5_4;Wörbzig;yes;86811;2;30/10/2001;199;22.93;23.06;20.31;44.44;60.28;54.89;75.6;22.87;51.7;13.36;3.76;82;17.29;38.6;8.65;14.65;51.13;4.29;14.87;5.39;3.93
2001;5;5_4;Wörbzig;yes;86823;3;30/10/2001;199;22.57;22.64;17.42;43.01;58.38;41.9;74.75;22.59;48.6;12.75;3.67;75;17.52;33.7;7.95;8.63;38.9;2.68;11.63;5.14;3.85
2001;5;5_4;Wörbzig;yes;86836;4;30/10/2001;199;23.09;20.49;20.67;45.05;48.7;56.5;69.4;22.19;52.1;12.69;3.26;78;17.22;39.3;9.05;12.75;44.04;6.41;13.23;5.46;3.94
2001;7;7_2;Friemar;no;86401;1;13/6/2001;69;21.63;20.55;20.42;39.36;48.99;53.38;1.865;13.04;11.45;10.36;2.03;93;6.6;80.5;26.4;16.38;70.92;31.02;18.28;9.11;4.29
2001;7;7_2;Friemar;no;86410;2;13/6/2001;69;22.25;22.84;21.45;41.78;59.27;58.01;1.805;12.9;11.32;9.91;1.87;89;6.54;69.9;35.8;16.29;76.46;32.46;16.17;9.11;4.16
2001;7;7_2;Friemar;no;86417;3;13/6/2001;69;23.31;22.9;21.85;45.92;59.56;59.82;1.515;12.48;9.08;10.24;1.79;93;6.6;73.4;36.8;16.64;76.94;31.3;17.04;9.19;4.29
2001;7;7_2;Friemar;no;86427;4;13/6/2001;69;22.77;22.74;22.35;43.8;58.81;62.06;1.3;12.6;8.585;6.85;2.03;83;6.31;82.7;28.4;16.38;74.63;30.36;16.04;9.09;4.53
2001;7;7_2;Friemar;no;86402;1;11/7/2001;97;22.58;18.96;17.54;43.07;41.8;40.44;21.45;16.75;55.96;9.69;4.93;85;10.82;45.05;20.75;10.53;40.86;7.27;14.11;5.48;4.38
2001;7;7_2;Friemar;no;86412;2;11/7/2001;97;23.81;20.9;18.1;47.85;50.56;42.94;16.65;13.01;51.2;9.56;4.87;92;10.25;40.9;23.4;9.65;42.62;7.99;13.62;8.4;4.82
2001;7;7_2;Friemar;no;86423;3;11/7/2001;97;23.46;17.96;17.98;46.49;37.3;42.39;23.25;17.66;52.62;8.99;4.93;87;10.76;43.7;24.35;9.07;37.74;6.6;13.06;6.72;4.28
2001;7;7_2;Friemar;no;86425;4;11/7/2001;97;22.69;17.65;18.14;43.48;35.93;43.11;25.45;17.25;49.2;9.96;4.34;95;11.31;44.65;16.28;8.28;36.27;2.99;11.32;6.62;4.67
2001;7;7_2;Friemar;no;86403;1;8/8/2001;125;16.63;15.68;15.2;19.88;27.05;29.89;42.1;20.22;66.51;11.17;6.41;75;14.05;37;13.8;9.91;36.55;2.46;13.45;6.61;4.1
2001;7;7_2;Friemar;no;86411;2;8/8/2001;125;17.94;16.5;13.45;24.96;30.73;22.03;44.15;20.6;68.16;11.5;6.22;86;14.32;31.85;12.35;7.97;33.39;1.28;12.27;6.17;4.54
2001;7;7_2;Friemar;no;86420;3;8/8/2001;125;15.35;15.09;14.79;14.85;24.39;28.06;45.45;21.05;53.81;12.44;5.38;82;15.4;35.75;8.45;7.21;32.45;0.86;10.32;4.95;4.26
2001;7;7_2;Friemar;no;86429;4;8/8/2001;125;17.05;16.19;14.42;21.51;29.36;26.39;47.5;20.13;70.18;11.31;6.07;78;14.38;42;11.4;8.72;36.72;2.18;13.9;5.35;4.18
2001;7;7_2;Friemar;no;86408;1;5/9/2001;153;17;15.51;14.3;21.3;26.3;25.84;56.8;23.42;47.1;13.88;4.66;89;17.63;31.35;6.95;9.47;37.43;0.82;12.3;4.65;4.3
2001;7;7_2;Friemar;no;86416;2;5/9/2001;153;17.46;15.22;14.81;23.1;24.97;28.12;62.85;22.32;52;12.96;4.68;91;16.77;32.9;12.08;10.33;42.14;1.59;12.62;5.05;4.11
2001;7;7_2;Friemar;no;86419;3;5/9/2001;153;16.76;14.62;14.15;20.35;22.28;25.16;56.3;23.66;38.9;16.67;3.67;88;18.15;33.2;5.4;7.92;31.75;0.64;12.5;4.98;4.29
2001;7;7_2;Friemar;no;86430;4;5/9/2001;153;19.4;15.21;12.9;30.65;24.96;19.53;62.2;23.17;52.3;14.26;5.26;81;17.73;38.7;9.8;13.06;48.38;1.67;12.98;4.74;3.97
2001;7;7_2;Friemar;no;86405;1;4/10/2001;182;22.66;20.46;10.74;43.38;48.58;9.85;75.8;23.99;57;13.31;5.19;81;17.68;31.93;12.68;14.25;53.31;4.01;15.67;5.59;4.44
2001;7;7_2;Friemar;no;86418;2;4/10/2001;182;23.23;20.79;13.08;45.58;50.05;20.37;73.5;23.85;46.8;14.33;4.46;90;17.65;32.65;9.5;10.84;43.61;1.89;13.64;5.35;4.3
2001;7;7_2;Friemar;no;86421;3;4/10/2001;182;22.91;18.65;13.73;44.36;40.44;23.31;67.9;24.67;43.3;14.36;4.1;86;18.12;32.3;8.35;9.78;46.1;1.4;14.15;4.42;4.57
2001;7;7_2;Friemar;no;86428;4;4/10/2001;182;24.17;20.59;14.04;49.26;49.13;24.69;77.3;23.38;62.7;13.32;5.42;82;17.44;40.4;16.13;18.21;59.49;4.97;14.5;5.37;4.21
2001;7;7_2;Friemar;no;86406;1;31/10/2001;209;24.04;21.46;17.74;48.74;53.06;41.34;81.4;23.4;57.4;14.05;4.23;84;17.97;34.05;12.68;14.98;58.45;4.11;15.98;6.42;4.38
2001;7;7_2;Friemar;no;86409;2;31/10/2001;209;24.68;22.93;18.68;51.26;59.7;45.56;0;23.89;37.6;14.38;3.9;0;18.09;31.2;9.2;10.18;45.4;2.16;16.81;4.92;4.32
2001;7;7_2;Friemar;no;86414;3;31/10/2001;209;23.79;22.46;18.01;47.79;57.58;42.56;73.1;24.26;40.3;14.95;3.62;86;18.26;30.3;6.8;9.52;45.09;1.7;16.74;4.97;4.45
2001;7;7_2;Friemar;no;86422;4;31/10/2001;209;23.37;21.98;19.12;46.14;55.39;47.55;81.75;23.49;60.3;14.82;4.55;89;17.93;34.55;12.95;13.99;57.19;3.7;16.69;4.95;4.15
2001;9;9_2;Heuchelheim;no;86501;1;6/6/2001;60;12.3;12.65;14.27;7.48;24.41;32.69;1.0454;13.92;7.45;10.28;1.32;91;7.14;121.1;7.2;21.16;103.53;49.3;17.78;8.17;4.17
2001;9;9_2;Heuchelheim;no;86515;2;6/6/2001;60;13.27;12.27;13.87;11.25;22.72;30.93;0.9597;13.65;6.875;10.96;1.33;89;6.95;119.7;6.2;19.65;99.91;45.57;16.76;6.96;4.23
2001;9;9_2;Heuchelheim;no;86529;3;6/6/2001;60;14.02;12.97;13.34;14.17;25.88;28.54;0.7004;13.39;5.44;11.09;1.1;91;6.53;119.55;6.5;20.54;92.9;46.83;17.63;8.1;4.41
2001;9;9_2;Heuchelheim;no;86540;4;6/6/2001;60;13.63;13.72;14.48;12.65;29.22;33.64;1.0842;14.07;6.775;10.97;1.18;91;7.4;116.7;6.8;20.89;89.27;44.23;17.29;7.09;4.5
2001;9;9_2;Heuchelheim;no;86502;1;19/6/2001;73;13.21;13.52;14.19;11.01;28.34;32.34;5.76;16.15;17.65;11.34;2.3;104;9.71;78.05;5.4;17.48;60.06;15.13;20.02;5.56;4.21
2001;9;9_2;Heuchelheim;no;86522;2;19/6/2001;73;14.28;13.37;14.19;15.18;27.68;32.34;5.08;15.68;15.1;11.4;2.35;86;9.54;73.2;4.5;18.1;59.79;13.49;19.02;4.89;4.27
2001;9;9_2;Heuchelheim;no;86536;3;19/6/2001;73;11.97;11.93;12.07;6.17;21.19;22.79;4.66;16.38;13.6;11.81;1.78;90;9.87;70.25;4;17.93;56.94;12.21;18.09;5.17;4.26
2001;9;9_2;Heuchelheim;no;86539;4;19/6/2001;73;12.85;13.14;14.47;9.62;26.62;33.64;5.5;16.31;15.1;12.61;2.14;93;10.03;71.3;5.5;18.01;59.65;11.64;18.47;5.06;4.54
2001;9;9_2;Heuchelheim;no;86503;1;4/7/2001;88;9.55;8.07;8.73;0;3.79;7.8;11.75;22.39;20.07;15.69;2.18;93;15.38;51;7.65;19.52;68.74;3.58;23.07;6.04;4.63
2001;9;9_2;Heuchelheim;no;86513;2;4/7/2001;88;9.16;7.61;6.71;0;1.76;0;12.1;22.04;19.52;15.18;2.52;88;15.12;58.8;9.45;23.06;80.95;5.68;23.14;6.6;4.83
2001;9;9_2;Heuchelheim;no;86534;3;4/7/2001;88;9.13;8.74;10.32;0;6.81;14.92;9.45;22.1;17.07;16.38;1.79;79;15.25;50.1;5.4;18.46;62.59;3.06;23.36;5.9;5.13
2001;9;9_2;Heuchelheim;no;86548;4;4/7/2001;88;9.07;6.85;7.72;0;0;3.23;10.65;22.27;17.13;16.31;1.95;90;15.18;46.4;4.25;18.28;61.49;2.33;21.97;5.8;5.14
2001;9;9_2;Heuchelheim;no;86504;1;18/7/2001;102;10.7;7.6;9.39;1.25;1.71;10.74;16.6;21.57;19.84;17.3;2.72;91;15.38;34.5;4.05;13.15;50.4;1.14;15.43;4.84;4.96
2001;9;9_2;Heuchelheim;no;86518;2;18/7/2001;102;9.08;8.27;9.04;0;4.72;9.17;14.3;22.23;16.76;19.14;2.35;92;15.89;35.25;3.45;17;57.45;1.16;17.06;5.22;5.22
2001;9;9_2;Heuchelheim;no;86525;3;18/7/2001;102;9.29;7.8;8.52;0;2.58;6.84;11.4;23.33;20.1;16.12;2.81;83;16.3;38.05;6.2;18.9;58.96;1.51;20.9;5.28;5.18
2001;9;9_2;Heuchelheim;no;86538;4;18/7/2001;102;8.87;8.74;10.66;0;6.84;16.46;16.55;21.08;13.41;19.84;1.88;91;15.01;35.58;8.43;15.76;52.85;1.98;16.3;4.66;4.73
2001;9;9_2;Heuchelheim;no;86505;1;1/8/2001;116;7.97;6.12;6.1;0;0;0;18.85;24.06;16.4;20.8;2.25;86;17.19;34.45;4.75;19.16;63.62;1.39;19.33;4.83;5.08
2001;9;9_2;Heuchelheim;no;86520;2;1/8/2001;116;8.42;7.23;8.82;0;0.03;8.17;20.8;24.91;17.8;19.27;2.51;91;17.94;32.5;8.15;22.13;69.08;1.21;22.08;5.11;5.13
2001;9;9_2;Heuchelheim;no;86531;3;1/8/2001;116;7.25;7.82;8.59;0;2.67;7.17;19.85;24.89;16.69;19.18;2.23;82;17.97;30.7;9.35;21.82;67.75;1.39;20.33;5.36;5.05
2001;9;9_2;Heuchelheim;no;86542;4;1/8/2001;116;9.07;8.1;6.39;0;3.93;0;23.8;22.56;19.09;19.7;2.65;92;15.96;32.65;3.4;15.98;54.14;1.5;18.99;4.73;5.18
2001;9;9_2;Heuchelheim;no;86506;1;15/8/2001;130;11.62;9.88;0;4.8;11.96;0;31.2;19.86;26.17;16.16;2.91;73;14.02;34.1;2.65;13.28;47.21;2.7;15.72;4.77;4.41
2001;9;9_2;Heuchelheim;no;86517;2;15/8/2001;130;9.82;8.72;7.33;0;6.75;1.48;24.55;22.76;16.2;23.42;1.47;83;16.21;30.35;3.25;15.62;61.12;1.31;17.96;4.99;4.94
2001;9;9_2;Heuchelheim;no;86533;3;15/8/2001;130;9.48;8.47;9.34;0;5.63;10.54;28.4;22.52;19.14;20.98;2.61;86;16.33;27.3;5.7;14.92;53.16;1.53;18.18;4.24;4.82
2001;9;9_2;Heuchelheim;no;86544;4;15/8/2001;130;9.56;8.44;8.86;0;5.5;8.36;26.9;22.28;18.06;19.86;2.53;91;15.88;30.25;4.8;16.73;56.57;1.22;16.25;4.58;4.77
2001;9;9_2;Heuchelheim;no;86507;1;29/8/2001;144;8.63;8.26;9.24;0;4.66;10.1;32.75;22.75;21.57;19.27;2.74;78;17.16;34.08;7.03;26.11;83.2;2.59;21.97;4.56;4.1
2001;9;9_2;Heuchelheim;no;86521;2;29/8/2001;144;8.27;7.76;8.75;0;2.41;7.89;30.95;24.7;18.88;21.48;2.34;78;17.71;31.75;6.2;23.15;73.97;1.96;21.28;4.41;4.81
2001;9;9_2;Heuchelheim;no;86535;3;29/8/2001;144;8.53;7.89;6.38;0;3;0;28.8;25.24;15.31;22.73;1.78;84;18.25;33.3;4.1;22.84;73.18;1.49;20.88;0;5.2
2001;9;9_2;Heuchelheim;no;86546;4;29/8/2001;144;8.38;7.94;7.8;0;3.23;3.59;36.1;24.18;19.08;21.99;1.78;79;17.64;33.9;3.95;23.1;71.73;1.83;19.49;4.36;4.86
2001;9;9_2;Heuchelheim;no;86508;1;12/9/2001;158;12.75;9.18;9.81;9.21;8.82;12.64;39.2;21.86;27;17.22;3.16;91;15.5;30.8;4.8;13.72;51.47;1.82;17.47;4;4.37
2001;9;9_2;Heuchelheim;no;86516;2;12/9/2001;158;10.63;8.65;8.75;0.96;6.44;7.89;33.3;21.93;20.6;19.11;2.16;87;15.44;28.95;3.15;11.95;50.78;1.43;15.75;3.75;4.78
2001;9;9_2;Heuchelheim;no;86527;3;12/9/2001;158;11.07;8.58;9.43;2.66;6.11;10.93;41.55;21.92;26.5;18.79;2.54;88;15.5;28.05;3.9;14.16;48.28;1.41;16.54;4.23;4.82
2001;9;9_2;Heuchelheim;no;86547;4;12/9/2001;158;10.43;8.51;7.16;0.17;5.8;0.71;42.85;22.36;23.1;18.47;2.63;90;16.02;28.1;2.9;13.76;48.33;1.46;16.12;3.74;4.5
2001;9;9_2;Heuchelheim;no;86509;1;26/9/2001;172;13.18;8.72;8.67;10.91;6.74;7.5;47.05;22.83;34.03;17.06;2.92;85;16.3;34.4;3.95;15.4;58.54;2.82;18.16;4.44;4.75
2001;9;9_2;Heuchelheim;no;86519;2;26/9/2001;172;13.46;8.61;8.4;12;6.23;6.3;46.95;22.81;31.64;16.57;3.35;85;16.4;34.25;5.3;17.22;58.15;2.98;17.85;4.17;4.57
2001;9;9_2;Heuchelheim;no;86530;3;26/9/2001;172;14.96;9.9;7.14;17.85;12.04;0.61;51.1;22.73;32.3;16.52;3.52;87;16.64;33.8;2.55;12.53;41.85;1.72;13.37;3.98;4.45
2001;9;9_2;Heuchelheim;no;86541;4;26/9/2001;172;13.24;8.65;6.87;11.15;6.41;0;42.85;23.17;24.18;18.79;2.32;84;16.35;32.75;3.5;13.28;47.27;2.1;17.16;3.93;5.11
2001;9;9_2;Heuchelheim;no;86510;1;10/10/2001;186;16.2;9.01;11.86;22.68;8.07;21.86;54.25;22.65;33.89;16.49;3.28;96;16.26;36.35;2.5;12.39;51.57;1.78;16.92;3.61;5.18
2001;9;9_2;Heuchelheim;no;86523;2;10/10/2001;186;16.13;9.87;6.61;22.42;11.94;0;47.35;22.8;30.59;16.67;3.45;78;16.14;36.9;2.65;13.28;46.35;2.07;16.74;4.13;4.96
2001;9;9_2;Heuchelheim;no;86532;3;10/10/2001;186;15.65;9.68;9.89;20.54;11.06;13;47.45;23.08;34.71;16.58;3.84;85;16.33;35.35;3.65;10.98;44.33;1.65;17.58;3.93;5.11
2001;9;9_2;Heuchelheim;no;86545;4;10/10/2001;186;17.06;11.05;9.84;26.03;17.23;12.8;54.25;22.74;36.26;15.9;3.59;87;16.55;32.9;3.4;11.68;43.87;1.52;16.67;2.99;4.71
2001;9;9_2;Heuchelheim;no;86511;1;24/10/2001;200;16.6;10.43;8.13;24.24;14.45;5.09;56.55;23.8;40.28;16.02;4.28;82;17.09;36.85;2.5;13.63;53.24;1.78;17.71;3.7;4.86
2001;9;9_2;Heuchelheim;no;86524;2;24/10/2001;200;16.44;9.68;6.26;23.62;11.07;0;60.25;23.8;39.8;16.38;3.97;85;16.94;32.9;1.9;10.62;37.2;1.31;15.39;4.21;4.82
2001;9;9_2;Heuchelheim;no;86526;3;24/10/2001;200;16.8;9.51;9.23;25.01;10.3;10.02;52;23.8;41.5;15.88;4;84;17.16;37.45;2.75;12.3;50.46;2.24;16.65;3.6;5.18
2001;9;9_2;Heuchelheim;no;86537;4;24/10/2001;200;15.52;9.02;8.52;20.02;8.11;6.82;59.85;23.37;44;15.08;3.85;80;16.6;35.93;3.18;14.94;52.89;2.6;17.23;3.4;5.26
2001;9;9_3;Heuchelheim;yes;86551;1;6/6/2001;60;11.94;12.37;13.87;6.07;23.19;30.92;0.7487;13.99;5.95;11.19;1.15;84;6.98;114.6;9.5;22.93;107.71;48.05;20.12;8.82;4.34
2001;9;9_3;Heuchelheim;yes;86565;2;6/6/2001;60;12.78;13.44;13.41;9.34;28;28.86;0.7555;13.77;5.635;11.99;0.75;88;6.92;103.6;10.8;18.77;87.51;39.9;16.5;7.77;4.45
2001;9;9_3;Heuchelheim;yes;86579;3;6/6/2001;60;12.98;12.22;12.64;10.11;22.48;25.37;1.1238;14.21;7.885;10.31;1.09;91;7.38;112.2;8;18.24;96.66;44.45;16.34;6.67;4.54
2001;9;9_3;Heuchelheim;yes;86590;4;6/6/2001;60;12.13;11.63;14.51;6.79;19.82;33.81;0.9129;13.77;6.795;11.32;1.23;87;6.9;115.3;6.3;19.39;94.66;46.74;17.11;6.84;4.49
2001;9;9_3;Heuchelheim;yes;86552;1;19/6/2001;73;12.54;12.84;13.45;8.39;25.26;29.02;3.42;15.8;9.83;12.06;1.52;95;9.51;65.25;8.75;14.3;47.55;7.66;16;5.83;4.58
2001;9;9_3;Heuchelheim;yes;86572;2;19/6/2001;73;11.96;12.69;13.78;6.14;24.63;30.53;5.76;15.8;16.97;12.07;1.84;91;9.71;70.55;5.6;17.04;58.84;11.72;17.65;5.64;4.34
2001;9;9_3;Heuchelheim;yes;86586;3;19/6/2001;73;12.3;12.47;14.14;7.47;23.6;32.12;5.5;16.15;15.98;12.49;2.17;95;9.84;64.9;5.15;15.67;57.22;9.63;17.65;5.29;4.27
2001;9;9_3;Heuchelheim;yes;86589;4;19/6/2001;73;13.74;12.78;14.09;13.1;25.01;31.88;5.28;15.63;16.13;11.39;2.27;82;9.45;74.65;6.1;16.91;61.56;19.45;17.12;5.04;3.89
2001;9;9_3;Heuchelheim;yes;86553;1;4/7/2001;88;9.51;7.65;8.13;0;1.92;5.07;10.55;21.31;17.72;14.58;2.49;86;14.61;41.3;9.08;13.43;50.49;2.11;18.37;5.96;5.08
2001;9;9_3;Heuchelheim;yes;86563;2;4/7/2001;88;8.92;7.25;6.6;0;0.1;0;10.65;21.83;19.31;14.75;2.22;80;14.89;54.5;8.85;20.98;72.28;5.86;20.91;7.16;4.97
2001;9;9_3;Heuchelheim;yes;86584;3;4/7/2001;88;8.09;7.55;9.27;0;1.5;10.22;10.7;21.69;19.18;13.87;2.23;91;14.79;47.05;6.25;16.38;63.55;3.23;21.47;6.35;5.2
2001;9;9_3;Heuchelheim;yes;86598;4;4/7/2001;88;8.79;7.37;9.25;0;0.65;10.1;10.05;22.54;17.745;16.1;2.17;85;15.29;43.4;4.85;15.8;61.39;2.98;21.76;6.6;5.68
2001;9;9_3;Heuchelheim;yes;86554;1;18/7/2001;102;12.78;9.76;7.86;9.36;11.43;3.88;19.95;18.03;24.14;14.89;3.07;92;12.79;30.95;5.75;9.91;36.29;2.48;13.11;5.44;4.32
2001;9;9_3;Heuchelheim;yes;86568;2;18/7/2001;102;13.07;10.97;9.62;10.48;16.86;11.79;20.1;18.03;24.8;15.03;3.06;93;12.72;33;4.95;10.27;42.65;3.26;13.09;4.64;4.43
2001;9;9_3;Heuchelheim;yes;86575;3;18/7/2001;102;12.46;9.84;10.09;8.08;11.77;13.91;18.25;18.24;23.68;14.72;2.57;85;12.88;33.55;7.05;12.04;44.76;4.05;12.37;5.12;4.35
2001;9;9_3;Heuchelheim;yes;86588;4;18/7/2001;102;13.6;12.04;11.46;12.52;21.67;20.06;16.8;18.24;24.22;14.63;2.79;84;12.67;32.05;5.1;8.85;38.7;3.04;11.82;4.84;4.43
2001;9;9_3;Heuchelheim;yes;86555;1;1/8/2001;116;17.76;15.5;10.79;28.78;37.26;17.04;30.4;18.13;35;13.22;3.98;86;12.46;32.1;7.15;10.22;40.89;3.51;11.82;3.82;4.23
2001;9;9_3;Heuchelheim;yes;86570;2;1/8/2001;116;16.81;16.04;16.05;25.08;39.67;40.7;24.15;18.16;27.02;14.02;2.95;96;12.31;32.3;6;7.35;27.48;2.95;9.78;3.85;4.52
2001;9;9_3;Heuchelheim;yes;86581;3;1/8/2001;116;16.62;12.69;8.4;24.33;24.62;6.29;31.85;18.67;35.49;13.73;3.95;83;12.85;36.6;5.2;12.08;46.79;4.51;13.84;3.85;4.22
2001;9;9_3;Heuchelheim;yes;86592;4;1/8/2001;116;17.29;16.01;11.42;26.94;39.55;19.89;33.6;18.82;34.91;14.34;3.79;90;13.02;34.6;4.03;10.71;39.39;2.84;13.84;3.83;4.23
2001;9;9_3;Heuchelheim;yes;86556;1;15/8/2001;130;14.45;14.92;14.67;15.86;34.63;34.52;39.15;17.86;44.55;12.48;5.01;85;12.67;28.5;6.85;6.77;23.57;1.8;6.94;3.59;3.96
2001;9;9_3;Heuchelheim;yes;86567;2;15/8/2001;130;14.47;13.84;11.87;15.94;29.79;21.92;52.2;17.92;57.47;11.88;5.48;80;12.91;36.2;5.05;13.46;38.61;4.46;9.55;3.62;3.61
2001;9;9_3;Heuchelheim;yes;86583;3;15/8/2001;130;12.89;13.67;14.35;9.79;29.02;33.07;38.1;17.83;46.11;11.92;4.55;76;12.96;31.9;5.2;7.13;29.68;2.84;6.92;3.58;3.78
2001;9;9_3;Heuchelheim;yes;86594;4;15/8/2001;130;13.65;13.5;14.17;12.73;28.27;32.28;33.8;17.59;46.94;11.41;4.71;91;12.53;32.6;5.75;6.9;29.87;1.94;8.85;3.63;4.03
2001;9;9_3;Heuchelheim;yes;86557;1;29/8/2001;144;12.1;12.99;11.58;6.68;25.97;20.63;53.1;19.65;50.71;12.59;5.59;80;14.24;35.2;7.25;15.36;47.84;3.43;12.22;3.76;3.65
2001;9;9_3;Heuchelheim;yes;86571;2;29/8/2001;144;13.08;13.83;14.74;10.51;29.74;34.82;49.3;19.5;45.35;13.54;4.44;79;14.31;29.6;5.75;9.91;33.8;1.87;8.4;3.32;3.69
2001;9;9_3;Heuchelheim;yes;86585;3;29/8/2001;144;11.83;12.09;10.98;5.64;21.9;17.9;51.05;19.87;46.36;14.12;4.55;86;14.4;32.68;4.9;12.79;43.48;2.91;11.1;3.48;3.79
2001;9;9_3;Heuchelheim;yes;86596;4;29/8/2001;144;13.22;14.2;13.73;11.08;31.39;30.3;61.65;19.02;57.66;12.32;5.53;87;13.86;30.7;3.85;10.14;37.79;1.67;9.26;2.92;3.75
2001;9;9_3;Heuchelheim;yes;86558;1;12/9/2001;158;19;18.98;18.84;33.61;52.93;53.26;50.45;19.35;43.6;12.9;4.77;81;13.88;27.2;6.3;5.18;24.03;1.22;7.17;2.99;3.79
2001;9;9_3;Heuchelheim;yes;86566;2;12/9/2001;158;20.82;18.7;18.47;40.68;51.63;51.62;67.9;20.36;53.5;13.84;5.23;88;14.93;29.33;4.2;8.1;32.97;1.64;5.38;2.68;3.98
2001;9;9_3;Heuchelheim;yes;86577;3;12/9/2001;158;19.81;19.39;19.42;36.76;54.78;55.9;54.8;19.87;44;14.08;4.31;83;14.32;26.05;5.15;5.53;25.16;1.12;5.56;2.85;3.66
2001;9;9_3;Heuchelheim;yes;86597;4;12/9/2001;158;20.77;19.16;19.37;40.51;53.7;55.65;65.7;19.83;55.4;13.08;5.37;93;13.95;31.9;4.1;9.96;33.88;2.56;8.74;2.6;3.86
2001;9;9_3;Heuchelheim;yes;86559;1;26/9/2001;172;16.59;15.67;15.77;24.19;38.03;39.44;73.1;20.93;57.45;12.47;4.99;85;15.67;32.6;8.1;8.28;34.18;1.85;9.6;2.91;4.02
2001;9;9_3;Heuchelheim;yes;86569;2;26/9/2001;172;16.59;15.36;15.35;24.22;36.61;37.59;66.75;20.66;62.28;11.72;5.26;76;15.15;36.8;8.65;11.07;41.61;3.57;10.05;3.42;3.97
2001;9;9_3;Heuchelheim;yes;86580;3;26/9/2001;172;16.51;16.23;15.53;23.87;40.52;38.39;65.2;21.92;47.2;13.64;4.87;88;16.32;33.63;3.77;8.38;32.14;1.29;11.23;3.01;4.37
2001;9;9_3;Heuchelheim;yes;86591;4;26/9/2001;172;16.61;15.66;14.59;24.3;37.96;34.15;70.05;21.65;56.65;12.47;5.09;91;15.83;34.15;4.4;9.74;40.62;1.99;10.23;3.24;0
2001;9;9_3;Heuchelheim;yes;86560;1;10/10/2001;186;17.2;16.3;13.86;26.58;40.85;30.85;79;22.14;47.55;13.41;4.62;85;16.57;32.5;4.05;9.43;37.81;1.25;10.62;3.07;4.45
2001;9;9_3;Heuchelheim;yes;86573;2;10/10/2001;186;18.12;16.85;15.85;30.18;43.32;39.83;72;22;55.4;13.16;5.18;79;16.61;36.65;3.9;11.77;39.68;2.1;11.97;3.59;4
2001;9;9_3;Heuchelheim;yes;86582;3;10/10/2001;186;17.85;16.22;16.18;29.1;40.47;41.32;63.45;22.16;43.74;13.38;5.01;78;16.51;32.05;4.45;6.33;29.12;0.96;11.1;2.96;4.48
2001;9;9_3;Heuchelheim;yes;86595;4;10/10/2001;186;18.36;16.3;15.84;31.1;40.84;39.77;75.65;21.63;50.61;13.1;5.08;90;16.27;32.8;5.1;8.85;36.21;1.45;11.52;3.34;4.1
2001;9;9_3;Heuchelheim;yes;86561;1;24/10/2001;200;18;14.83;13.8;29.71;34.21;30.59;76.75;23.08;51.89;13.29;4.76;84;17.23;34.7;3.95;11.91;44.76;1.81;12.46;3.18;4.12
2001;9;9_3;Heuchelheim;yes;86574;2;24/10/2001;200;17.33;15.91;15.29;27.08;39.1;37.3;73.5;23.46;49;13.18;4.07;86;17.63;33.5;3.25;8.45;30.64;1.1;10.51;2.9;4.17
2001;9;9_3;Heuchelheim;yes;86576;3;24/10/2001;200;17.48;14.97;15.08;27.67;34.85;36.37;56.85;23.49;32.39;14.29;3.86;85;17.35;32.38;4.08;6.11;26.97;1;8.35;2.84;4.62
2001;9;9_3;Heuchelheim;yes;86587;4;24/10/2001;200;17.89;15.5;15.45;29.25;37.26;38.02;78.3;22.88;54.57;12.31;4.89;85;16.88;34.55;4.75;13.32;47.39;2.24;12.5;3.11;3.84
2001;6;6_2;Harste;no;86001;1;20/6/2001;57;22.47;22.3;20.59;53.13;65.87;56.64;1.26;13.32;6.44;9.66;1.07;89.81;6.21;92.3;16.65;23.5;77.24;27.95;15.14;5.31;4.1
